Overall the incoming data shows that we
get about 20 hours of battery life from an 2Ah battery with an ESP32 connected to wifi
and sending UDP data. Note that this is with the battery from fully charged.
The charge time on the battery is a number of hours, and so should be done overnight.

End Time    : 1487880250.54
start time  : 1487808159.98
Delta       : 72090.56 seconds
Hours       : 20.025

Time sent       Time receved  IP addr receved from
1487808275.2, 1487808275.22, 10.0.100.56
1487808276.21, 1487808276.22, 10.0.100.56
1487808277.21, 1487808277.23, 10.0.100.56
1487808278.22, 1487808278.24, 10.0.100.56
1487808279.22, 1487808279.24, 10.0.100.56
1487808280.22, 1487808280.24, 10.0.100.56
1487808281.23, 1487808281.26, 10.0.100.56
1487808282.23, 1487808282.25, 10.0.100.56
1487808283.24, 1487808283.25, 10.0.100.56
1487808284.24, 1487808284.26, 10.0.100.56
1487808285.25, 1487808285.27, 10.0.100.56
1487808286.25, 1487808286.27, 10.0.100.56
1487808287.25, 1487808287.27, 10.0.100.56
1487808288.25, 1487808288.27, 10.0.100.56
1487808289.26, 1487808289.28, 10.0.100.56
1487808290.26, 1487808290.28, 10.0.100.56
1487808291.27, 1487808291.29, 10.0.100.56
1487808292.27, 1487808292.28, 10.0.100.56
1487808293.27, 1487808293.29, 10.0.100.56
1487808294.28, 1487808294.3, 10.0.100.56
1487808295.28, 1487808295.3, 10.0.100.56
1487808296.29, 1487808296.3, 10.0.100.56
1487808297.29, 1487808297.31, 10.0.100.56
1487808298.3, 1487808298.31, 10.0.100.56
1487808299.3, 1487808299.31, 10.0.100.56
1487808300.3, 1487808300.54, 10.0.100.56
1487808301.31, 1487808301.38, 10.0.100.56
1487808302.31, 1487808302.33, 10.0.100.56
1487808303.32, 1487808303.35, 10.0.100.56
1487808304.32, 1487808304.34, 10.0.100.56
1487808305.32, 1487808305.39, 10.0.100.56
1487808306.33, 1487808306.46, 10.0.100.56
1487808307.33, 1487808307.47, 10.0.100.56
1487808308.33, 1487808308.35, 10.0.100.56
1487808309.34, 1487808309.35, 10.0.100.56
1487808310.34, 1487808310.36, 10.0.100.56
1487808311.35, 1487808311.37, 10.0.100.56
1487808312.35, 1487808312.37, 10.0.100.56
1487808313.35, 1487808313.37, 10.0.100.56
1487808314.36, 1487808314.37, 10.0.100.56
1487808315.36, 1487808315.38, 10.0.100.56
1487808316.37, 1487808316.38, 10.0.100.56
1487808317.37, 1487808317.39, 10.0.100.56
1487808318.37, 1487808318.39, 10.0.100.56
1487808319.38, 1487808319.4, 10.0.100.56
1487808320.38, 1487808320.41, 10.0.100.56
1487808321.39, 1487808321.4, 10.0.100.56
1487808322.39, 1487808322.42, 10.0.100.56
1487808323.4, 1487808323.42, 10.0.100.56
1487808324.4, 1487808324.42, 10.0.100.56
1487808325.41, 1487808325.42, 10.0.100.56
1487808326.41, 1487808326.43, 10.0.100.56
1487808327.42, 1487808327.43, 10.0.100.56
1487808328.42, 1487808328.44, 10.0.100.56
1487808329.43, 1487808329.44, 10.0.100.56
1487808330.43, 1487808330.44, 10.0.100.56
1487808331.43, 1487808331.45, 10.0.100.56
1487808332.44, 1487808332.46, 10.0.100.56
1487808333.44, 1487808333.46, 10.0.100.56
1487808334.45, 1487808334.47, 10.0.100.56
1487808335.45, 1487808335.47, 10.0.100.56
1487808336.46, 1487808336.47, 10.0.100.56
1487808337.46, 1487808337.49, 10.0.100.56
1487808338.47, 1487808338.48, 10.0.100.56
1487808339.47, 1487808339.49, 10.0.100.56
1487808340.47, 1487808340.49, 10.0.100.56
1487808341.48, 1487808341.49, 10.0.100.56
1487808343.48, 1487808343.5, 10.0.100.56
1487808344.49, 1487808344.51, 10.0.100.56
1487808345.5, 1487808345.52, 10.0.100.56
1487808346.5, 1487808346.52, 10.0.100.56
1487808347.5, 1487808347.52, 10.0.100.56
1487808348.51, 1487808348.55, 10.0.100.56
1487808350.52, 1487808350.54, 10.0.100.56
1487808351.52, 1487808351.54, 10.0.100.56
1487808352.52, 1487808352.55, 10.0.100.56
1487808353.53, 1487808353.55, 10.0.100.56
1487808354.53, 1487808354.55, 10.0.100.56
1487808355.54, 1487808355.62, 10.0.100.56
1487808356.54, 1487808356.56, 10.0.100.56
1487808357.55, 1487808357.56, 10.0.100.56
1487808358.55, 1487808358.57, 10.0.100.56
1487808359.56, 1487808359.57, 10.0.100.56
1487808360.56, 1487808360.58, 10.0.100.56
1487808361.57, 1487808361.59, 10.0.100.56
1487808362.57, 1487808362.59, 10.0.100.56
1487808363.57, 1487808363.59, 10.0.100.56
1487808364.58, 1487808364.59, 10.0.100.56
1487808365.58, 1487808365.6, 10.0.100.56
1487808366.58, 1487808367.24, 10.0.100.56
1487808368.23, 1487808368.25, 10.0.100.56
1487808369.23, 1487808369.26, 10.0.100.56
1487808370.24, 1487808370.26, 10.0.100.56
1487808371.24, 1487808371.26, 10.0.100.56
1487808372.25, 1487808372.26, 10.0.100.56
1487808373.25, 1487808373.28, 10.0.100.56
1487808374.26, 1487808374.28, 10.0.100.56
1487808375.26, 1487808375.28, 10.0.100.56
1487808376.26, 1487808376.28, 10.0.100.56
1487808377.27, 1487808377.29, 10.0.100.56
1487808378.27, 1487808378.29, 10.0.100.56
1487808379.28, 1487808379.29, 10.0.100.56
1487808380.28, 1487808380.29, 10.0.100.56
1487808381.28, 1487808381.3, 10.0.100.56
1487808382.29, 1487808382.31, 10.0.100.56
1487808383.29, 1487808383.31, 10.0.100.56
1487808384.29, 1487808384.32, 10.0.100.56
1487808385.3, 1487808385.37, 10.0.100.56
1487808386.3, 1487808386.33, 10.0.100.56
1487808387.3, 1487808387.33, 10.0.100.56
1487808388.31, 1487808388.32, 10.0.100.56
1487808389.31, 1487808389.33, 10.0.100.56
1487808390.32, 1487808390.41, 10.0.100.56
1487808391.32, 1487808391.37, 10.0.100.56
